customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,county,is_rural,location_type,mpesa_usage_score,mpesa_engagement,mpesa_monthly_transactions,bonga_points,days_since_bonga_redemption,bonga_active,has_safaricom_home,competitor_exposure,high_competitor_risk,network_quality_score,network_satisfaction,uses_data_rollover,data_bundle_tier,avg_monthly_data_gb,digital_loyalty_score,rural_network_risk,price_sensitive_risk,customer_engagement_score
0263-FJTQO,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,0,Uasin Gishu,0,urban,88.0,high,5,2734.0,210,0,0,2,0,9,satisfied,1,premium,5.248620483433956,60.090666666666664,0,0,41.4
7319-ZNRTR,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.6,411.15,0,Nairobi,0,urban,16.4,low,2,935.2,45,1,0,4,1,5,dissatisfied,0,basic,18.29513169143507,12.333866666666665,0,0,24.919999999999998
2858-MOFSQ,Female,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,55.85,937.5,1,Nairobi,0,urban,94.5,high,8,1107.7,171,0,0,3,0,8,satisfied,1,standard,7.454006437083589,59.653866666666666,0,0,43.349999999999994
7503-EPSZW,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.05,1559.15,0,Machakos,1,rural,59.0,medium,7,3570.1,41,1,0,3,0,7,neutral,0,basic,5.103140995036492,44.92026666666666,0,0,37.7
7089-XXAYG,Male,0,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.1,970.4,0,Mombasa,0,urban,27.5,low,2,1337.2,22,1,1,4,1,8,satisfied,1,standard,2.4769039885877744,20.06586666666667,0,0,68.25
8118-LSUEL,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,2483.5,1,Nairobi,0,urban,92.10000000000001,high,10,1019.8,361,0,1,5,1,8,satisfied,0,unlimited,3.4222658657016303,57.979466666666674,0,1,52.63
8070-AAWZP,Male,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.25,828.2,0,Nakuru,0,urban,87.0,high,12,1099.5,289,0,0,5,1,6,neutral,1,standard,33.88836723392235,55.132,0,0,41.099999999999994
1666-JXLKU,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3810.55,0,Uasin Gishu,0,urban,86.10000000000001,high,8,1752.1,229,0,1,4,1,4,dissatisfied,1,unlimited,32.702764665098066,56.33226666666667,0,1,65.83
7855-DIWPO,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,0,Uasin Gishu,0,urban,100.0,high,14,806.3,196,0,1,5,1,6,neutral,0,premium,100.0,62.150133333333336,0,0,55.0
5133-POWUA,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,0,Mombasa,0,urban,16.5,low,2,0.0,287,0,0,3,0,6,neutral,1,standard,44.81226025805423,9.9,0,0,19.95
5652-MSDEY,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.75,777.3,0,Nairobi,0,urban,44.0,medium,1,1113.5,153,0,1,5,1,6,neutral,1,premium,18.69867684507532,29.36933333333333,0,1,53.2
7005-CCBKV,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.4,556.35,1,Machakos,1,rural,18.6,low,2,129.8,353,0,1,3,0,3,dissatisfied,1,premium,36.975662249003655,11.506133333333334,1,0,45.58
1810-BOHSY,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.4,4911.05,0,Mombasa,0,urban,76.5,high,7,2915.8,254,0,1,3,0,7,satisfied,1,premium,3.3854047206079754,53.675466666666665,0,0,62.95
1784-BXEFA,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,187.35,0,Uasin Gishu,0,urban,62.0,high,7,1031.1,14,1,0,5,1,7,neutral,0,basic,23.28011751105623,39.9496,0,0,38.599999999999994
7351-MHQVU,Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,307.6,0,Thika,0,urban,98.0,high,12,754.9,180,0,0,4,1,10,satisfied,0,standard,10.379182781544063,60.813066666666664,0,0,29.4
9224-VTYID,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.5,4318.35,0,Uasin Gishu,0,urban,59.5,medium,6,2544.0,78,1,0,5,1,9,satisfied,1,premium,100.0,42.483999999999995,0,1,52.849999999999994
9500-IWPXQ,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.4,4820.55,0,Mombasa,0,urban,100.0,high,7,3630.8,10,1,0,3,0,10,satisfied,0,premium,53.49489532914475,69.68213333333334,0,0,50.0
5762-TJXGK,Female,0,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.75,3038.55,0,Mombasa,0,urban,100.0,high,9,2775.5,57,1,0,5,1,9,satisfied,1,standard,35.923533791058865,67.40133333333333,0,0,65.0
4504-YOULA,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,0,Nakuru,0,urban,77.5,high,9,1467.9,238,0,1,3,0,6,neutral,1,standard,4.029585816932985,50.4144,0,0,63.25
5569-IDSEY,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,7472.15,0,Kakamega,1,rural,100.0,high,8,3996.4,297,0,0,3,0,2,dissatisfied,1,unlimited,100.0,70.65706666666667,1,0,45.0
4250-FDVOU,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.25,389.1,1,Machakos,1,rural,45.9,medium,2,0.0,284,0,0,2,0,3,dissatisfied,1,standard,9.661946033978957,27.54,1,0,28.77
7284-ZZLOH,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.3,2296.25,0,Nairobi,0,urban,91.5,high,10,2489.6,196,0,0,4,1,4,dissatisfied,1,standard,5.85894331393977,61.53893333333333,0,0,42.45
5277-ZLOOR,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,187.45,1,Nairobi,0,urban,21.8,low,5,253.10000000000002,272,0,1,3,0,8,satisfied,0,premium,37.2754698199977,13.754933333333334,0,0,31.54
2141-RRYGO,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.65,261.25,1,Machakos,1,rural,26.7,low,2,0.0,261,0,0,5,1,6,neutral,1,premium,2.08829831025767,16.02,0,0,23.009999999999998
1777-JYQPJ,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,38.45,0,Thika,0,urban,73.0,high,7,513.6,344,0,0,5,1,5,neutral,1,basic,4.041482841905947,45.169599999999996,0,0,36.9
6376-GAHQE,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,299.2,1,Nyeri,0,urban,77.4,high,5,8.699999999999989,361,0,1,5,1,4,dissatisfied,1,premium,4.837412809095004,46.46320000000001,0,1,63.22
3401-URHDA,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),59.9,3043.6,0,Nairobi,0,urban,93.5,high,7,2549.8,225,0,1,2,0,7,neutral,1,standard,17.12824355880111,62.89946666666667,0,0,68.05
1599-EAHXY,Male,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.95,1506.4,0,Nakuru,0,urban,100.0,high,12,3196.9,307,0,0,5,1,9,satisfied,0,basic,17.49151985061312,68.52506666666667,0,0,30.0
8631-XVRZL,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,163.7,0,Thika,0,urban,36.5,medium,3,28.30000000000001,272,0,0,5,1,6,neutral,1,basic,5.85808221495065,21.975466666666666,0,0,25.95
5052-PNLOS,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,1,Thika,0,urban,100.0,high,8,636.7,31,1,1,3,0,4,dissatisfied,1,unlimited,8.997818027181049,61.69786666666667,0,0,90.0
3853-LYGAM,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640.0,0,Kisumu,0,urban,29.3,low,5,1333.3,294,0,1,4,1,10,satisfied,1,premium,0.5,21.135466666666666,0,1,48.79
6979-ZNSFF,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.05,762.1,1,Nairobi,0,urban,76.8,high,6,221.10000000000002,298,0,1,3,0,7,satisfied,1,premium,10.166891038621118,46.669599999999996,0,0,63.04
5751-USDBL,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,3846.35,0,Nakuru,0,urban,100.0,high,10,2488.0,318,0,0,5,1,9,satisfied,0,premium,14.349418242488266,66.63466666666666,0,1,30.0
5680-LQOGP,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5646.6,0,Mombasa,0,urban,100.0,high,14,3295.9,19,1,0,5,1,10,satisfied,1,premium,44.255083752434636,68.78906666666667,0,1,65.0
2386-LAHRK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.5,53.5,1,Kisumu,0,urban,0.5,low,0,0.0,300,0,0,4,1,8,satisfied,0,standard,11.806385861590588,0.3,0,0,0.15
8189-DUKMV,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,79.05,0,Machakos,1,rural,17.6,low,3,599.0,157,0,0,5,1,5,dissatisfied,0,basic,28.04262095280928,12.157333333333334,1,0,5.28
6032-IGALN,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.1,25.1,1,Mombasa,0,urban,26.5,low,3,250.2,192,0,0,5,1,6,neutral,1,basic,9.012465139670583,16.5672,0,0,22.95
9931-DCEZH,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.4,1516.6,0,Kakamega,1,rural,83.0,high,9,1663.8,213,0,0,4,1,3,dissatisfied,1,standard,100.0,54.236799999999995,1,0,39.9
1898-JSNDC,Female,0,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.6,2224.5,0,Nairobi,0,urban,77.5,high,8,2044.1999999999998,356,0,0,4,1,6,neutral,0,standard,13.520250745620322,51.9512,0,0,23.25
0315-LVCRK,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,0,Uasin Gishu,0,urban,12.0,low,3,624.6,73,1,1,5,1,7,satisfied,1,premium,13.141948581808641,8.8656,0,1,63.6
3911-RSNHI,Female,0,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.4,4310.35,0,Machakos,1,rural,100.0,high,12,4129.8,71,1,0,2,0,7,neutral,1,premium,4.0763416105795285,71.0128,0,0,65.0
2410-CIYFZ,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,42.9,0,Nairobi,0,urban,94.0,high,7,0.0,265,0,0,5,1,5,dissatisfied,1,basic,37.465547578576256,56.4,0,0,43.2
4248-HCETZ,Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,2365.15,1,Nairobi,0,urban,100.0,high,13,1400.3,333,0,0,3,0,9,satisfied,0,premium,20.22117848135659,63.73413333333333,0,0,30.0
5505-OVWQW,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,353.65,0,Kisumu,0,urban,30.5,medium,2,861.3,202,0,1,5,1,9,satisfied,0,basic,50.55513347917975,20.5968,0,0,34.15
7271-AJDTL,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,0,Nairobi,0,urban,36.5,medium,4,3369.9,224,0,1,4,1,8,satisfied,1,premium,7.077455211508793,30.886400000000002,0,1,50.95
1867-TJHTS,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,0,Thika,0,urban,94.0,high,10,2960.6,361,0,1,3,0,9,satisfied,0,premium,15.318541594221463,64.29493333333333,0,0,53.2
0516-WJVXC,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.2,308.25,1,Nyeri,0,urban,25.900000000000002,low,3,517.4,48,1,1,3,0,5,dissatisfied,1,standard,74.46620128170603,16.919733333333333,0,0,67.77000000000001
9174-FKWZE,Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.45,19.45,1,Kisumu,0,urban,65.5,high,8,0.0,195,0,1,4,1,8,satisfied,0,basic,100.0,39.3,0,0,44.65
6860-YRJZP,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.05,678.45,0,Mombasa,0,urban,100.0,high,12,880.1,228,0,1,4,1,6,neutral,1,premium,49.23210316013991,62.34693333333333,0,1,70.0
4429-WYGFR,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,0,Kisumu,0,urban,100.0,high,7,1486.3,132,0,0,5,1,5,dissatisfied,1,standard,27.971550050896127,63.96346666666667,0,0,45.0
2817-LVCPP,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1023.95,0,Thika,0,urban,92.0,high,8,3033.8,360,0,0,5,1,5,dissatisfied,1,basic,3.198699266791753,63.29013333333333,0,0,42.599999999999994
5038-ETMLM,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,0,Nairobi,0,urban,100.0,high,11,3707.3,298,0,1,5,1,6,neutral,1,unlimited,8.418078423604253,69.88613333333333,0,1,70.0
5056-FIMPT,Female,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.0,4532.3,0,Nakuru,0,urban,100.0,high,16,1939.0,46,1,1,2,0,9,satisfied,1,unlimited,0.969732889214341,65.17066666666666,0,0,90.0
4521-WFJAI,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,0,Uasin Gishu,0,urban,81.30000000000001,high,8,2653.9,186,0,0,5,1,8,satisfied,0,basic,24.58880397395682,55.857066666666675,0,0,24.390000000000004
6569-KTMDU,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,0,Uasin Gishu,0,urban,90.5,high,9,0.0,352,0,0,5,1,7,neutral,0,basic,10.212876999227632,54.3,0,0,27.15
8809-RIHDD,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.4,7372.65,1,Nairobi,0,urban,100.0,high,8,3936.8,254,0,0,5,1,5,neutral,1,unlimited,27.101870944304856,70.49813333333333,0,1,45.0
8809-XKHMD,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,0,Thika,0,urban,100.0,high,5,3529.1,18,1,1,4,1,6,neutral,0,unlimited,9.152900687846596,69.41093333333333,0,1,75.0
0396-YCHWO,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,0,Nairobi,0,urban,100.0,high,14,1641.8,311,0,1,5,1,9,satisfied,1,premium,4.69222359276829,64.37813333333334,0,1,70.0
0867-LDTTC,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,0,Nairobi,0,urban,50.6,medium,3,714.3,153,0,0,5,1,5,dissatisfied,0,premium,6.967696405457391,32.2648,0,1,15.18
4822-NGOCH,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.45,1058.6,1,Kakamega,1,rural,85.8,high,6,847.9,193,0,0,4,1,2,dissatisfied,0,premium,77.80412901761734,53.74106666666666,1,1,25.74
9391-DXGGG,Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),89.15,3990.75,0,Thika,0,urban,28.0,low,3,2805.3,91,0,1,2,0,4,dissatisfied,0,premium,59.32864330759806,24.280800000000003,0,0,33.4
9844-FELAJ,Female,1,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.9,7475.85,0,Nairobi,0,urban,100.0,high,11,3697.8,130,0,0,5,1,6,neutral,0,unlimited,11.77423683237402,69.8608,0,1,30.0
2122-SZZZD,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.5,835.5,0,Nairobi,0,urban,71.0,high,9,2206.0,334,0,0,3,0,6,neutral,0,basic,79.27893531906793,48.48266666666667,0,0,21.3
5307-DZCVC,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.95,2628.6,1,Nairobi,0,urban,67.0,high,7,1952.9,49,1,1,3,0,6,neutral,0,premium,44.13664536496894,45.407733333333326,0,0,65.1
3148-AOIQT,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1718.35,0,Mombasa,0,urban,59.5,medium,10,3094.9,225,0,0,4,1,5,dissatisfied,0,basic,6.9498938461724284,43.953066666666665,0,0,17.849999999999998
8679-JOEVF,Female,1,No,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.4,1023.9,1,Nairobi,0,urban,40.5,medium,3,902.8,265,0,0,3,0,5,dissatisfied,1,standard,5.5596353287612095,26.70746666666667,0,0,27.15
8395-ETZKQ,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,1193.55,0,Nairobi,0,urban,57.400000000000006,medium,2,3615.0,183,0,0,3,0,8,satisfied,1,basic,4.036409337616257,44.080000000000005,0,0,32.22
6692-YQHXC,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,0,Kisumu,0,urban,16.0,low,2,983.9,353,0,0,4,1,6,neutral,0,premium,9.475897234640055,12.223733333333334,0,0,4.8
3889-VWBID,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,0,Thika,0,urban,100.0,high,9,3449.7,15,1,1,5,1,9,satisfied,0,premium,31.347225480259716,69.1992,0,1,75.0
5222-JCXZT,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,78.9,0,Uasin Gishu,0,urban,21.0,low,1,0.0,211,0,1,5,1,5,dissatisfied,0,basic,6.514206340459146,12.6,0,0,31.3
9754-CLVZW,Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,0,Uasin Gishu,0,urban,62.0,high,7,1736.7,99,0,0,5,1,5,dissatisfied,0,standard,3.9199868965155362,41.831199999999995,0,0,18.599999999999998
1432-FPAXX,Female,0,No,No,29,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.6,856.35,1,Nairobi,0,urban,100.0,high,6,1933.2,277,0,1,5,1,8,satisfied,1,standard,78.47523910292675,65.15520000000001,0,0,70.0
2739-CCZMB,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,122.0,0,Machakos,1,rural,82.5,high,15,62.69999999999999,347,0,0,2,0,4,dissatisfied,0,basic,22.89791826080694,49.6672,1,0,24.75
7080-TNUWP,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,0,Kakamega,1,rural,62.3,high,6,3235.0,80,1,1,2,0,6,neutral,1,premium,11.474009117408679,46.00666666666666,0,0,78.69
0496-AHOOK,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,0,Kakamega,1,rural,27.6,low,3,1438.8,328,0,0,1,0,7,neutral,1,premium,0.89886682942982,20.3968,0,0,23.28
8336-TAVKX,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,0,Kakamega,1,rural,50.3,medium,8,3717.9,251,0,0,3,0,7,neutral,1,premium,32.01558005402293,40.09439999999999,0,0,30.089999999999996
2468-SJFLM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,0,Nyeri,0,urban,9.5,low,1,48.599999999999994,269,0,1,5,1,5,dissatisfied,1,premium,2.7722721861950106,5.8296,0,1,42.85
3181-VTHOE,Male,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.05,3635.15,0,Nakuru,0,urban,100.0,high,8,3775.1,32,1,0,5,1,9,satisfied,0,standard,15.333683280298073,70.06693333333334,0,0,50.0
7168-HDQHG,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,702.9,0,Nairobi,0,urban,100.0,high,14,1596.4,119,0,0,3,0,6,neutral,1,basic,32.12610653334915,64.25706666666667,0,0,45.0
4803-AXVYP,Female,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,1,Uasin Gishu,0,urban,56.7,medium,3,1654.1,96,0,1,5,1,5,dissatisfied,1,premium,47.02136593513307,38.430933333333336,0,1,57.010000000000005
3884-HCSWG,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,1144.5,1,Thika,0,urban,17.6,low,3,1141.0,13,1,1,5,1,7,satisfied,1,premium,3.9002773084583935,13.602666666666668,0,0,65.28
4567-AKPIA,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,0,Thika,0,urban,46.5,medium,5,2305.2,100,0,0,2,0,9,satisfied,1,unlimited,44.30689749396611,34.0472,0,0,28.95
5077-DXTCG,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,1,Nakuru,0,urban,27.8,low,1,303.6,274,0,0,4,1,8,satisfied,1,standard,14.217045295171339,17.4896,0,0,23.34
1142-WACZW,Male,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,1,Nairobi,0,urban,23.1,low,4,486.7,351,0,0,5,1,5,dissatisfied,0,basic,20.242627517474464,15.157866666666667,0,0,6.930000000000001
7901-HXJVA,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,0,Mombasa,0,urban,91.5,high,7,409.9,285,0,0,5,1,5,neutral,1,premium,2.9759252160391103,55.993066666666664,0,1,42.45
5649-ANRML,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,1,Nyeri,0,urban,48.0,medium,8,236.2,297,0,1,4,1,9,satisfied,1,premium,1.8181199156838028,29.429866666666666,0,1,54.4
4892-VLANZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,19.8,1,Nakuru,0,urban,43.5,medium,5,0.0,354,0,0,5,1,9,satisfied,0,basic,100.0,26.099999999999998,0,0,13.049999999999999
